sport,game_id,game_start,away_team,home_team,market,player_name,player_team,player_position,timestamp,bovada_line,bovada_over_price,bovada_under_price,draftkings_line,draftkings_over_price,draftkings_under_price,fanduel_line,fanduel_over_price,fanduel_under_price,betmgm_line,betmgm_over_price,betmgm_under_price,betonlineag_line,betonlineag_over_price,betonlineag_under_price,betrivers_line,betrivers_over_price,betrivers_under_price,vig_from_best_odds,fair_odds_over,fair_odds_under,best_odds_over,best_odds_under,best_odds_over_sportsbook,best_odds_under_sportsbook,best_odds_over_line,best_odds_under_line,fair_line,fair_line_method
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists_alternate,Jalen Duren,,,2025-03-09 18:16:29.727233,,,,9.5,-115.0,,9.5,270.0,-769.0,,,,,,,,,,15.52,327.42,-327.42,270.0,-769.0,fanduel,fanduel,9.5,9.5,9.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_q1,Jalen Duren,,,2025-03-09 18:16:29.727434,,,,,,,3.5,-147.0,112.0,,,,,,,,,,6.68,-126.17,126.17,-147.0,112.0,fanduel,fanduel,3.5,3.5,3.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds,Jalen Duren,,,2025-03-09 18:16:29.727491,23.5,-110.0,-120.0,23.5,-115.0,-115.0,23.5,-106.0,-120.0,24.5,-115.0,-118.0,,,,24.5,-108.0,,4.94,103.95,-103.95,-106.0,-118.0,fanduel,betmgm,23.5,24.5,23.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_alternate,Jalen Duren,,,2025-03-09 18:16:29.727603,,,,34.5,-294.0,,15.5,250.0,-1429.0,,,,,,,,,,,,,250.0,-1429.0,fanduel,fanduel,15.5,15.5,25.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists,Jalen Duren,,,2025-03-09 18:16:29.725592,27.5,-115.0,-115.0,26.5,-120.0,-110.0,26.5,-115.0,-111.0,27.5,-115.0,-115.0,27.5,-112.0,-115.0,27.5,-114.0,-118.0,6.32,101.25,-101.25,-115.0,-115.0,fanduel,betmgm,26.5,27.5,27.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists_alternate,Jalen Duren,,,2025-03-09 18:16:29.725711,,,,44.5,-588.0,,17.5,280.0,-2000.0,,,,37.5,1001.0,,,,,,,,280.0,-2000.0,fanduel,fanduel,17.5,17.5,37.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds,Jalen Duren,,,2025-03-09 18:16:29.726057,11.5,-115.0,-115.0,11.5,100.0,-130.0,11.5,-102.0,-125.0,11.5,-115.0,-115.0,11.5,105.0,-135.0,11.5,-114.0,-118.0,2.27,109.65,-109.65,105.0,-115.0,betonlineag,betmgm,11.5,11.5,11.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_alternate,Jalen Duren,,,2025-03-09 18:16:29.726203,5.5,475.0,,6.5,600.0,,9.5,-102.0,-833.0,9.5,850.0,,11.5,308.0,,,,,-0.19,848.18,-848.18,475.0,-833.0,bovada,fanduel,5.5,9.5,9.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_assists,Jalen Duren,,,2025-03-09 18:16:29.728045,14.5,105.0,-135.0,14.5,-105.0,-125.0,14.5,100.0,-128.0,14.5,-110.0,-118.0,,,,14.5,-122.0,,2.91,110.96,-110.96,105.0,-118.0,bovada,betmgm,14.5,14.5,14.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_assists_alternate,Jalen Duren,,,2025-03-09 18:16:29.726421,,,,,,,8.5,240.0,-1429.0,,,,15.5,1481.0,,,,,,,,240.0,-1429.0,fanduel,fanduel,8.5,8.5,12.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_steals,Jalen Duren,,,2025-03-09 18:16:29.728171,,,,,,,1.5,178.0,-244.0,,,,,,,,,,6.9,197.19,-197.19,178.0,-244.0,fanduel,fanduel,1.5,1.5,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_steals_alternate,Jalen Duren,,,2025-03-09 18:16:29.726564,,,,,,,2.5,-278.0,,,,,2.5,135.0,,,,,,,,135.0,,betonlineag,,2.5,,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists,Jerami Grant,,,2025-03-09 18:16:29.730177,,,,,,,,,,1.5,-154.0,115.0,,,,,,,7.14,-130.35,130.35,-154.0,115.0,betmgm,betmgm,1.5,1.5,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists_alternate,Jerami Grant,,,2025-03-09 18:16:29.728542,,,,3.5,165.0,,,,,2.5,165.0,,,,,,,,,,,165.0,,betmgm,,2.5,,3.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks,Jerami Grant,,,2025-03-09 18:16:29.728623,,,,0.5,-145.0,114.0,,,,0.5,-154.0,110.0,,,,,,,5.91,-126.65,126.65,-145.0,114.0,draftkings,draftkings,0.5,0.5,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks_alternate,Jerami Grant,,,2025-03-09 18:16:29.725113,,,,1.5,-149.0,,,,,,,,3.5,6900.0,,,,,,,,-149.0,,draftkings,,1.5,,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points,Jerami Grant,,,2025-03-09 18:16:29.725219,13.5,-120.0,-110.0,13.5,-120.0,-110.0,13.5,-111.0,-115.0,13.5,-105.0,-125.0,13.5,-115.0,-112.0,14.5,-149.0,110.0,3.6,102.27,-102.27,-105.0,110.0,betmgm,betrivers,13.5,14.5,13.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_alternate,Jerami Grant,,,2025-03-09 18:16:29.725368,9.5,1300.0,,19.5,-125.0,,9.5,1200.0,,9.5,390.0,,17.5,-227.0,,,,,,,,1300.0,,bovada,,9.5,,9.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists,Jerami Grant,,,2025-03-09 18:16:29.728961,,,,15.5,-125.0,-105.0,,,,15.5,-120.0,-110.0,,,,,,,5.76,-106.49,106.49,-120.0,-105.0,betmgm,draftkings,15.5,15.5,15.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists_alternate,Jerami Grant,,,2025-03-09 18:16:29.729095,,,,19.5,-130.0,,,,,,,,,,,,,,,,,-130.0,,draftkings,,19.5,,19.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_q1,Jerami Grant,,,2025-03-09 18:16:29.727423,,,,,,,3.5,112.0,-147.0,,,,,,,,,,6.68,126.17,-126.17,112.0,-147.0,fanduel,fanduel,3.5,3.5,3.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds,Jerami Grant,,,2025-03-09 18:16:29.727478,17.5,105.0,-135.0,17.5,-110.0,-120.0,17.5,100.0,-128.0,17.5,-110.0,-118.0,,,,17.5,-103.0,,2.91,110.96,-110.96,105.0,-118.0,bovada,betmgm,17.5,17.5,17.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_alternate,Jerami Grant,,,2025-03-09 18:16:29.729323,,,,17.5,380.0,,,,,,,,,,,,,,,,,380.0,,draftkings,,17.5,,17.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists,Jerami Grant,,,2025-03-09 18:16:29.725609,19.5,-105.0,-125.0,19.5,-115.0,-115.0,,,,19.5,-110.0,-118.0,19.5,-109.0,-119.0,,,,4.71,104.43,-104.43,-105.0,-115.0,bovada,draftkings,19.5,19.5,19.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists_alternate,Jerami Grant,,,2025-03-09 18:16:29.725804,,,,29.5,-120.0,,,,,,,,19.5,3125.0,,,,,,,,3125.0,,betonlineag,,19.5,,24.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds,Jerami Grant,,,2025-03-09 18:16:29.726063,,,,3.5,-115.0,-115.0,3.5,-114.0,-114.0,3.5,-110.0,-118.0,3.5,-115.0,-112.0,3.5,-118.0,-114.0,5.21,100.86,-100.86,-110.0,-112.0,betmgm,betonlineag,3.5,3.5,3.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_alternate,Jerami Grant,,,2025-03-09 18:16:29.726189,3.5,1400.0,,8.5,-120.0,,5.5,-114.0,,6.5,-294.0,,4.5,582.0,,,,,,,,1400.0,,bovada,,3.5,,5.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_assists,Jerami Grant,,,2025-03-09 18:16:29.729942,,,,5.5,-120.0,-110.0,,,,5.5,-110.0,-120.0,,,,,,,4.76,100.0,100.0,-110.0,-110.0,betmgm,draftkings,5.5,5.5,5.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_steals_alternate,Jerami Grant,,,2025-03-09 18:16:29.726591,,,,,,,,,,,,,0.5,1400.0,,,,,,,,1400.0,,betonlineag,,0.5,,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_threes,Jerami Grant,,,2025-03-09 18:16:29.726695,1.5,-145.0,110.0,1.5,-145.0,114.0,1.5,-147.0,114.0,1.5,-164.0,125.0,1.5,-147.0,113.0,1.5,-164.0,123.0,3.63,-133.16,133.16,-145.0,125.0,bovada,betmgm,1.5,1.5,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_threes_alternate,Jerami Grant,,,2025-03-09 18:16:29.726810,1.5,1400.0,,0.5,-154.0,,0.5,1400.0,-5000.0,1.5,165.0,,4.5,2976.0,,,,,,,,1400.0,-5000.0,fanduel,fanduel,0.5,0.5,1.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists,Malik Beasley,,,2025-03-09 18:16:29.730189,,,,,,,,,,0.5,-250.0,180.0,,,,,,,7.14,-200.0,200.0,-250.0,180.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists_alternate,Malik Beasley,,,2025-03-09 18:16:29.728591,,,,2.5,1600.0,,,,,2.5,375.0,,,,,,,,,,,1600.0,,draftkings,,2.5,,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks,Malik Beasley,,,2025-03-09 18:16:29.730299,,,,,,,,,,0.5,450.0,-909.0,,,,,,,8.27,495.49,-495.49,450.0,-909.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks_alternate,Malik Beasley,,,2025-03-09 18:16:29.725143,,,,,,,,,,,,,1.5,12000.0,,,,,,,,12000.0,,betonlineag,,1.5,,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points,Malik Beasley,,,2025-03-09 18:16:29.725267,15.5,-105.0,-125.0,15.5,-110.0,-120.0,15.5,-115.0,-111.0,15.5,-110.0,-120.0,15.5,-109.0,-119.0,16.5,-149.0,110.0,3.83,102.71,-102.71,-105.0,110.0,bovada,betrivers,15.5,16.5,15.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_alternate,Malik Beasley,,,2025-03-09 18:16:29.725474,,,,34.5,135.0,,9.5,560.0,,9.5,220.0,,19.5,1515.0,,,,,,,,560.0,,fanduel,,9.5,,9.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists,Malik Beasley,,,2025-03-09 18:16:29.728949,,,,16.5,-115.0,-115.0,,,,16.5,-110.0,-118.0,,,,,,,5.87,102.11,-102.11,-110.0,-115.0,betmgm,draftkings,16.5,16.5,16.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists_alternate,Malik Beasley,,,2025-03-09 18:16:29.729082,,,,24.5,-120.0,,,,,,,,,,,,,,,,,-120.0,,draftkings,,24.5,,24.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds,Malik Beasley,,,2025-03-09 18:16:29.729201,,,,18.5,-105.0,-125.0,,,,17.5,-130.0,-105.0,,,,,,,,,,-130.0,-125.0,betmgm,draftkings,17.5,18.5,18.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_alternate,Malik Beasley,,,2025-03-09 18:16:29.729297,,,,18.5,-1111.0,,,,,,,,,,,,,,,,,-1111.0,,draftkings,,18.5,,18.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists,Malik Beasley,,,2025-03-09 18:16:29.725645,19.5,-105.0,-125.0,19.5,-110.0,-120.0,,,,19.5,-105.0,-125.0,19.5,-106.0,-122.0,,,,5.76,106.49,-106.49,-105.0,-120.0,betmgm,draftkings,19.5,19.5,19.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists_alternate,Malik Beasley,,,2025-03-09 18:16:29.725915,,,,9.5,-333.0,,,,,,,,25.5,-185.0,,,,,,,,-333.0,,draftkings,,9.5,,17.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds,Malik Beasley,,,2025-03-09 18:16:29.726103,,,,2.5,-120.0,-110.0,,,,2.5,-115.0,-115.0,2.5,-114.0,-114.0,2.5,-115.0,-115.0,5.65,-101.7,101.7,-114.0,-110.0,betonlineag,draftkings,2.5,2.5,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_alternate,Malik Beasley,,,2025-03-09 18:16:29.726305,,,,5.5,425.0,,,,,2.5,575.0,,7.5,659.0,,,,,,,,575.0,,betmgm,,2.5,,5.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_assists,Malik Beasley,,,2025-03-09 18:16:29.730642,,,,,,,,,,3.5,-130.0,-105.0,,,,,,,7.74,-110.35,110.35,-130.0,-105.0,betmgm,betmgm,3.5,3.5,3.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_steals_alternate,Malik Beasley,,,2025-03-09 18:16:29.726626,,,,,,,,,,,,,3.5,500.0,,,,,,,,500.0,,betonlineag,,3.5,,3.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_threes,Malik Beasley,,,2025-03-09 18:16:29.726730,3.5,-115.0,-115.0,3.5,-115.0,-115.0,3.5,-122.0,-104.0,3.5,-125.0,-105.0,3.5,-114.0,-114.0,3.5,-128.0,-104.0,4.25,-104.49,104.49,-114.0,-104.0,betonlineag,betrivers,3.5,3.5,3.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_threes_alternate,Malik Beasley,,,2025-03-09 18:16:29.726857,,,,2.5,1400.0,,7.5,180.0,-1667.0,4.5,-154.0,,4.5,1121.0,,,,,,,,1400.0,-1667.0,draftkings,fanduel,2.5,7.5,4.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists_alternate,Ron Holland,,,2025-03-09 18:16:29.728598,,,,2.5,-130.0,,,,,,,,,,,,,,,,,-130.0,,draftkings,,2.5,,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks_alternate,Ron Holland,,,2025-03-09 18:16:29.725162,,,,,,,,,,,,,1.5,7400.0,,,,,,,,7400.0,,betonlineag,,1.5,,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_alternate,Ron Holland,,,2025-03-09 18:16:29.728888,,,,7.5,1600.0,,,,,,,,,,,,,,,,,1600.0,,draftkings,,7.5,,7.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists_alternate,Ron Holland,,,2025-03-09 18:16:29.729159,,,,5.5,-204.0,,,,,,,,,,,,,,,,,-204.0,,draftkings,,5.5,,5.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_alternate,Ron Holland,,,2025-03-09 18:16:29.729410,,,,7.5,600.0,,,,,,,,,,,,,,,,,600.0,,draftkings,,7.5,,7.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists,Ron Holland,,,2025-03-09 18:16:29.725681,,,,,,,,,,,,,7.5,-118.0,-110.0,,,,6.51,-103.34,103.34,-118.0,-110.0,betonlineag,betonlineag,7.5,7.5,7.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists_alternate,Ron Holland,,,2025-03-09 18:16:29.725991,,,,8.5,-417.0,,,,,,,,11.5,4780.0,,,,,,,,-417.0,,draftkings,,8.5,,10.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds,Ron Holland,,,2025-03-09 18:16:29.726139,,,,,,,,,,,,,1.5,-175.0,135.0,,,,6.19,-149.55,149.55,-175.0,135.0,betonlineag,betonlineag,1.5,1.5,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_alternate,Ron Holland,,,2025-03-09 18:16:29.726374,,,,2.5,600.0,,,,,,,,2.5,2252.0,,,,,,,,2252.0,,betonlineag,,2.5,,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_steals_alternate,Ron Holland,,,2025-03-09 18:16:29.726643,,,,,,,,,,,,,0.5,1400.0,,,,,,,,1400.0,,betonlineag,,0.5,,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_threes,Ron Holland,,,2025-03-09 18:16:29.726753,,,,,,,,,,,,,0.5,141.0,-185.0,,,,6.41,156.44,-156.44,141.0,-185.0,betonlineag,betonlineag,0.5,0.5,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_threes_alternate,Ron Holland,,,2025-03-09 18:16:29.726874,,,,1.5,135.0,,,,,,,,2.5,415.0,,,,,,,,135.0,,draftkings,,1.5,,2.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists,Scoot Henderson,,,2025-03-09 18:16:29.724881,4.5,-145.0,110.0,4.5,-120.0,-110.0,,,,4.5,-141.0,105.0,4.5,-135.0,104.0,,,,2.16,-114.55,114.55,-120.0,110.0,draftkings,bovada,4.5,4.5,4.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_assists_alternate,Scoot Henderson,,,2025-03-09 18:16:29.725009,,,,6.5,-120.0,,,,,,,,4.5,132.0,,,,,,,,132.0,,betonlineag,,4.5,,5.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks,Scoot Henderson,,,2025-03-09 18:16:29.730304,,,,,,,,,,0.5,270.0,-400.0,,,,,,,7.03,296.0,-296.0,270.0,-400.0,betmgm,betmgm,0.5,0.5,0.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_blocks_alternate,Scoot Henderson,,,2025-03-09 18:16:29.725192,,,,,,,,,,,,,1.5,4900.0,,,,,,,,4900.0,,betonlineag,,1.5,,1.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points,Scoot Henderson,,,2025-03-09 18:16:29.725299,12.5,-125.0,-105.0,12.5,-105.0,-125.0,,,,12.5,-125.0,-110.0,12.5,-116.0,-111.0,,,,2.44,100.0,100.0,-105.0,-105.0,draftkings,bovada,12.5,12.5,12.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_alternate,Scoot Henderson,,,2025-03-09 18:16:29.725545,,,,12.5,320.0,,,,,,,,16.5,1805.0,,,,,,,,320.0,,draftkings,,12.5,,14.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists,Scoot Henderson,,,2025-03-09 18:16:29.728943,,,,16.5,-125.0,-105.0,,,,17.5,-120.0,-110.0,,,,,,,,,,-125.0,-110.0,draftkings,betmgm,16.5,17.5,17.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_assists_alternate,Scoot Henderson,,,2025-03-09 18:16:29.729049,,,,9.5,-204.0,,,,,,,,,,,,,,,,,-204.0,,draftkings,,9.5,,9.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds,Scoot Henderson,,,2025-03-09 18:16:29.729217,,,,15.5,-105.0,-125.0,,,,15.5,-120.0,-110.0,,,,,,,3.6,102.27,-102.27,-105.0,-110.0,draftkings,betmgm,15.5,15.5,15.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_alternate,Scoot Henderson,,,2025-03-09 18:16:29.729343,,,,19.5,700.0,,,,,,,,,,,,,,,,,700.0,,draftkings,,19.5,,19.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists,Scoot Henderson,,,2025-03-09 18:16:29.725669,20.5,-120.0,-110.0,19.5,-120.0,-110.0,,,,20.5,-120.0,-110.0,20.5,-116.0,-111.0,,,,6.08,-102.53,102.53,-120.0,-110.0,draftkings,betmgm,19.5,20.5,20.5,most_common
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_points_rebounds_assists_alternate,Scoot Henderson,,,2025-03-09 18:16:29.725970,,,,19.5,550.0,,,,,,,,22.5,1259.0,,,,,,,,550.0,,draftkings,,19.5,,21.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds,Scoot Henderson,,,2025-03-09 18:16:29.726121,,,,2.5,-141.0,110.0,,,,2.5,-145.0,110.0,2.5,-145.0,111.0,,,,5.9,-123.45,123.45,-141.0,111.0,draftkings,betonlineag,2.5,2.5,2.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_alternate,Scoot Henderson,,,2025-03-09 18:16:29.726334,,,,6.5,340.0,,,,,,,,5.5,2313.0,,,,,,,,2313.0,,betonlineag,,5.5,,6.0,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_rebounds_assists,Scoot Henderson,,,2025-03-09 18:16:29.729914,,,,7.5,-110.0,-120.0,,,,7.5,-135.0,100.0,,,,,,,2.38,-104.76,104.76,-110.0,100.0,draftkings,betmgm,7.5,7.5,7.5,median
basketball_nba,b1a50cdd0f9cae1b194e4563528bd579,2025-03-10T01:10:00Z,Detroit Pistons,Portland Trail Blazers,player_steals_alternate,Scoot Henderson,,,2025-03-09 18:16:29.726672,,,,,,,,,,,,,1.5,1300.0,,,,,,,,1300.0,,betonlineag,,1.5,,1.5,median
